from,to,price,outgoing_start,incomming_arrival,night_in_dest,link,dest_id
Budapest,Athens,62,2025-01-09T05:00:00.000Z,2025-01-16T09:55:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e8100003e138016_0%7C03ab0b774e880000b069459c_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=H99gKvdlHtjhiQ9aHPw_DE3hjZGB8kD30JJS1cK0XRI8cZx1Q8CCZ9GjPjJdA5BuJgGNPfbhWnc1eIP5FsOpauM-XENroMe-K1yo4xkKXIbQAzT_edgZo9II5A5l_5rjruTecTwvqLI8Ec2hI_uopgbuCd6XsF7IKDjNHfcz3lGl5CXDwmLL2ZXC0veJ8ktoFhSd9LsCHybqx4h8mbgOV0BOgencTfglpww1DJ7mu3DyBRWfJ4Px07369JeW7Ujf8Vq4XgEL654YPvWBeUdXzcHwZo8uDe5Kg2MG3bpo7NOQUlGFzeIaZ_8T6t5gctwaExfxnB7omQT4gGsjhXfHkH9eDeFpk9r_b4jwN31HBGDFEXZJa-odgo3bY2wuPB7UadhYCxK5R2MPgU_jymNzmtdNBYGpZ3POPDMEj_9A2KAzjl8E3Hrbffpkog4vDmQidfz8H4wB0bAUenghwToFObvopjtv3pM3hbXx23MvJqc5KUBdX24VKV_NGF4dOxCAcjm4icTHPs9NqGFoZi6i-DsKXasxKi6ko1zlYwRvnhKQrE5upFYVV-gjgD5IBInOZ99FIxL8vhFFx4E5PnrlfzLoeHKX1oNOUs_ug2-p9gDQOXEdm4EcrsfajLwKpAimgfyja47gp1yJtLVUk4Q7qFl0E5UZcim4eDRlhHMlqXFitb8iJpV-VWDn7UFDVvRQk,ATH
Budapest,Athens,62,2025-01-24T12:35:00.000Z,2025-01-29T13:15:00.000Z,5,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e90000056f0423c_0%7C03ab0b774e9500001489c256_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HsEtV8jPf0kT70HDXWJE1lW4lonXec-9vPVNePlBNwffziFeHfqvYWzwfuEcDTL5gubAUIjXN63r-xO9__bcs-yZPauwaF7cqxPUqaj9TZGLdxLE-s6QtKLx8ad2QBYbfDMXCvsgX-NnaYyHN4B0ibA4qKDGBFBAmh9Kpw9flMadX-nEENGfrddBo0X9sF8oD6PlQOl98xlFHjYOaxMBu6KJnuTCHDIF6Ni2QnCqBrP3vGjSGqNlBcsdktThp0kw4e7VjBc2bk9VGrqIP1_f27-t0j2eMQP3_o_KCCWi09pjBNqkaCbaD0fEH9Klj7TZCFcasDggEapp52BtvgJC3SbPfvqKLM_4KBDv8U8CZ3tH2FNw25VXRaVoGrfQWRk1jTAvVYQ3_7ZVtIW0W_USCIjpbTI3hs99Y0oGxY2J79LsyD37QK5BmqiVVqjb5Vuw-4egiBh5QlWNCm4FwAxobfGTmH56_kCV6Fcgr9ATdUc5fA3ArIbe4nt0vyYqb7DzeImS9v9JUkzTJ3kmVAbqIkKxcKNVZAqmGgpf1UjhmpP31PH_g1WwD8-oZRUhYdXP6Wo2bIWXF7Kp8dwi7ySRMdcgLkxYgXFL5FhfnX2bXO7cND7YxRl4edIOPxFqyXHLoDvYRVdJne7iqb-d_Pzsm5ubUp0Y0Z9o9D3yLhiknA1YpJiA7oP_LNatj3ODrr9BPn664CfACz6Ds-hTybJ2u0w==,ATH
Budapest,Athens,62,2025-01-24T12:35:00.000Z,2025-01-30T09:55:00.000Z,6,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e90000056f0423c_0%7C03ab0b774e96000088131203_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HEhB36WfOw9tMQMI9U34HEkJhZtI4J5dlm06RRn3-OZeCn4rmQ24M2CjD9_0hMlwmNmUZ32ZVaZQDNPFhbWHkc3_srfL4A7J2EfsoRi2Wc9AkTaR08zrDjwZnGuQSBxj1TrIZ5hhTo30C7ySXcP78RN6gZksiDu6_bIk5-knEQ__vPUE1rhW1nBS-rFSL-qGlN4t5-FtpGw8BWwejO840V3W0RbdTId5tQzxkOccYOkWSugjl81xXZDs_y42ZjxqIn96gbM9MLXBsXB90-0ha7HKKnhEpkmfqZQP4cP5XMVIf1n0i80KWhvPmgLh-asezgTOLId7lyTHnrXRKP_6BDPQDvZHEAH5WLrHA1i8mR_i-qlq33zm8eLhCxogGqeC66Gje8FYhL3jUhv2bhngQnwmpSeesHplUR6uT0dH7a9XxAolJAWNKU6Zfbl0djvue6QbnDlrK-52L3ytsrrYX6GMNUrn8IjAEE8qI_XRRHjzC-YN61Q6UfBB4lENQioB78i9TM7xFXnbh7mAaYvqqAtow3iLQCHReB14IRucgaoB4NfsAP7aEDkNy5u-UIvAo2egzVKbGzQ5K6k2w4h__zLQ3ElKI0BE2XtdthjMSh2E9qsv_0ut2ulr0vj3Z_etMqcTjp8FD05xbwzOaeYwaZ9RIfWhseF41GAqn5jJgAXRwfJ1kHMzesAf8cDF2tJwN3bde-6qTF0RAtang5GGfXA==,ATH
Budapest,Athens,62,2025-01-24T12:35:00.000Z,2025-01-27T17:30:00.000Z,3,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e90000056f0423c_0%7C03ab0b774e9300002ccec746_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HiSvbXwwiJfMJwZid-6FPGIadSL-bDB8p4ayS1heErm_H0L6usUIp9g68e3dvjygE8TZpXhl9nwPXY3fcist8a3_0Y1EgOyIhf2YMEv3DNTLT-uHJZiwmzEY9R6rV59eHASRUFXzJYwJBSX6TzIy8UUNyQzmFtf_ej04H2OIRxnBi6tQA2euKhGch2IzzQmcTLWMuW8VG0M1xifJavN2zA131FzlhYyzk8k64m5ceCPPo-gtN--nDiO1hCDgDhwHC0kP7BPmDf34vZwwzpQTQixe2ghz0rBvo7CivNEvk87JG-gt2LbY0hccCdkx8gR8UNxLzN2doIu_p_71pOVEfjtDXq_7QRJQdzvx7hB6ag8vcgqTV9phPabfP70fari8L-p3oT-DUbMqEACtT0KYotKwidsIyYwaTjjzpjQkNI-qp7Ps6RqZO_87VeY9Tly94G89_HRaLw1IdAUSFIN7GC2Qy6yd0ShEN953eWHTnWkZQFmRGL5-aG0thTkuxYV9un4s_duYVpE3Y5BGwSl314oTDWWn7-aRxI3q5gO9uldg9WJOjSvuHwola_xMc_dPC_Z-ZTKRdWajZ10TMVVuAalzurVnukQSQppJ4B5p0uLGzm35WNlLH-huav7nYyQdq32dN_Or-C0qI4ZnQ2yWgxU3pQ-Pyv_WbPUa2RvpyNKMcQJWAw4dGbp5lqw1PLQitzDbtTQk_jHXrF9YG_WatFg==,ATH
Budapest,Athens,62,2024-11-16T18:40:00.000Z,2024-11-20T13:15:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e4b0000dd106856_0%7C03ab0b774e4f000089f627a8_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=H-SCbLYY_TF9KGdL4eOEGvccsW2-Ba8V3LB2EtSI3Txw6F_moKk07TmCWYm0YMd9uwhzIl53mfzIT8k751iss79flA4-QwH18GmnPZUFDfAIlbM3WG2r6eqFbCHzvMjybz2Vpj8vIDYVDisuOLjyKeeCwPcuKC03OtGQSwTY_NWkE3m9bWMnEoUJG5BAPkJ4wI_aVkItJGJ0PQDV0RJFthST6xHJG0AJuQ9deLgIyHD2Q2n1vjNqz6bLLDch_lf83smTAPyyMSffR7P_8hkFvSrNj_i6ldPw-a7z_B7T4cV84E5ZmFGj4Zdq84lMx7aEKuCP3m8pl2gP8CGvy6D2TSzjeHfWpk84knN2gk1p5VTUh_sKyHgej0yaonO5FAlWcji9XCvZsxKjzLWX1iHbkRMyIwB4yDSKoDkw2Pbi9J3ot2oWzA-kGMSKMtNXqXfPVNB-kAnZth3DCbXnxl55Ng0pbpg_pSC6m31sFI3cc_a7sb1kkbKTvmUz4HRPYLfJIvyX97ikmM8LrUoBS3t17gZP2J44k8G4tNjlluj9-8N_EhPpV_o8Jt9kyJA-yZZqjwum9nFSepXx5h1MKY3vWYbHJGPQoCSOykqhjk2x-9xbgTIDFpKMEqXnBlcQNN3FKS5rCOVuvaMaKAeCU8K6yFyNYLtKUThMqADwLD5nIMLmNnyHqozf_XOXL-tvh0Lro,ATH
Budapest,Athens,62,2024-11-15T12:35:00.000Z,2024-11-20T13:15:00.000Z,5,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e4a00009726f70a_0%7C03ab0b774e4f000089f627a8_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=Hv8fFfonLXF0mI2KglTB32OsBrNeiH761l8h-BCs5TXqk72k3QkM7Tv9qc0abNZzQ4pWlrXHJKG0LyeEGWxvybjsG7xdnQ42ipd14FD0fEFBbpw5YKVFIAU2d-N8xor83R9AZYsF2s01pLjl94eFxhFdwdNo0iHK5JF4Z1euB53peHEYkOvN7xA9rzWk_ZqNudsiA-kOwjPzfDbBYYPJN-cJpiDNO2OwauHzck38xkD0XBJon1m1zFNj2d308ukyozkLf6FQgcrNH_ZI9oCJaSCi4vLtddbqaXKAG3wAxCa14WPU11vY1appxwEhYO7u63BfNy8vuh8SBGvOsp3PQ8p2Ezr07BRwNJMpcUmBCSIYi6JGj8JD3KR_BxKt8oEJ5SRKsAd3MhogSfS8MetaMjY5MFVB45WFnao1hWZx6osbDZuzsKxPAt3FygsrEUSBGez52rzHH936h_s3EZtfAGgrp0J9WM5XD4OhQkJbX5T0XVYG2yS7JwIiTioIIr0EkL4OmL-a86_PBn0jYZM0WyGnsMqK6dM2XSOfDAIemlynFVtkdWzg3JHD7V5Suz0ns9dox8gIJy5bqmsUg5UDBqvQgwJcDRgHOrttDlyHCGZMQaseykKGp_6m5t0cdNFBTzPeUwL-kaPR23Tumb1x_xx8rUuiSSGVopq67eYVNIBpdRQ8q_FiuICphwQCYhz_N,ATH
Budapest,Athens,62,2024-11-13T08:20:00.000Z,2024-11-20T13:15:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e48000036b19595_0%7C03ab0b774e4f000089f627a8_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=H3Y1aIql0wsH903JzjWw5DPqeAtzPAU7UoNGhVdTNPfNdwEHlCTKzDJTjdVUf4KXlWdAmDbN6kfpeZ2w9NyQbnivuvFOicuRVuaLc0cl8IHBgFmmexECm7Gy1DYgdK-YLsoqLLo5gbIqDIhXhMvlaA7xSRjXChnCuZJ4T7j8ZnigKVDE3C_8hE2nPvyfZmvxyj8kTld2PtK-3nfTNo8kAzdFksrw99SKNf0UVIHPjUsYNBRDE_2nREg-5SK_O7nIreG4SCM_DkfNbiasJrp9yTJwfa2ayghMIEyJ6M2ZdxstxZLj0bc3UUFvj3mW2Vg1a3ue_QHgxvFIKFn0RmhipxPuq09duvnybnB0Y-lUM6NoXyDNoOobvlEB05t897w4yTpss74K4dSZLt2MKrFfUXcn_xiuRTV05VicN6E_EyXuIp9T9_RjePVoiJ7fFhnndN3s9tDqH24QLT3iPcFg-KzGUPAmwrcCnPDsKcpoJK4PBxqeQNKxx0ru5hwGTa50SfmHEux49guoDTqB78zM_5xHBnnWUmRVwJtz1-FoxOIWj24IZ89KhS6pOylB5rQ0Qstiv5g4R3u8ovV37XaWFJbXqXZnmyu8WekFpuXZJpCtXFP6Xxnz_VQ_qC4vh5NErmzHcsTUSXEGD6M6uW9Q9mo3DtCG8WzEvorFEtsOE_vU=,ATH
Budapest,Athens,63,2024-10-01T11:25:00.000Z,2024-10-08T16:15:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e1d0000d2c586f0_0%7C03ab0b774e2400007c5df70d_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=Hu71HZaQRY6HE6K05RZ-q1BkkIjoKL0XECVvTZ2vOlBtI6dx4ETPnqFlNkgBKniuvaNVDytv7YNmMqY59V2tdZ0vEZcun4Iv8oW2Xn0c6fP-UHpHd7JTtltuE-HfALeLmCCWlLR9Dldkg4VTDT0QllW8q8J4HKy9xm0BzdPRB9-mlA3nmEHj6pIPe7-4h4Veoul0QsSc_JuGhlCxTxOJVozy-uTyfqkhCuOJFNffBJ-znTpymrpStP3A-HLJQ3veh2A3KtUGwAajwp-UGBWNPC0V2y0-WsOaR6hlAgqlVEqvCuz0xvXlJsXyLiqI6fPRTiV0ZgU_Qx4WALZE-_gzqSu8KXmTuqPemJXsisnvx4YOFKcYLv8vk4QIDccbQ3oOzk--P5fjsESMEf9glTQ-PFf5FtSnvJlfF5UaWtlrQnrWwmmsw6II20JAPuRaTx17eGchLpOMjh2hVGUEE-EMaRYx5rQuL32mploztSWWAxxi_ZwhHE2bvFhF69crvdsrC0okkPvadowIU2O1ZUAItVcp8rA-uXlYtBrs0qdwrFMxKPpAboTAwe6jEkGkOTesXTv55LhDOsVgvsvZZR-efVsl4MHvucJXj1QnsCnKUMZAb5MKTFYxuRrKvr0PhBs4izQQp5Ql5lSOsJf7CQxvt1EMRXnqEtyEUIyJ0pQcqgT5ubxXgve0EFEEX67WAwHh8,ATH
Budapest,Athens,63,2024-09-23T18:00:00.000Z,2024-09-24T11:40:00.000Z,1,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e15000042d7371a_0%7C03ab0b774e1600004b9bff86_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HqS9XUsLMH4dM0Ng8mj2yDUgqcAv_Uix_gETLsVmIXA4pDU-bD8xZcH5m9eINxUGhqkBtwSOYe5Z8OXDwjAD3ZNJCZCws6aoE5lk4PA7gmYkogSN1LhX8o1CGMcpEB1FMdaNrnMVqksfRaCvhsPTqZ0KMgytA_EfHyMK0oLS5GQm8iCIzPvLYIty35Py4Xs8p595y5BcOVt0Rw8X0VhNZIHO3ACO1NANLuuzjSn3gCWZxrwSjGnXs-DljG0M2P7HYWHO-0XHyD0Qki1g_30YbKqddY0TZd9KrrT61S-A7qB1S0sD7IGTxbcUl2x7wPsCghopNXsUdtDxLB3Ti7dpYhzMj-rdj597mimLhluk7gPSfcIksJDLhTvCbUphP5k21oRjCHAr_sHqjjbsD_QQgOBIF70QjHNzNdLfMKq-xHwqw-5KwIMnwlRRfVNHaz5coh4F2pj__f1ZayvI4kTsymuQleB1Njb0vCvtzOtwA6P6PR44VUBUOS1Ueq03W84RlvJwp493iAtT58UNIIsXbyYKiHBIIhqCKU0WujwZ6dNlHK5Gzm9h1QYpAn9w0MdDt90MRfpuBT7VcZVnKV7kcuGOFD2U3wtSnXm-7mEMiU7OTKYxxcbiHHw33j-WYTpmYOPXTCnRsb95mJwIpHzyu7Hyp-WVfDTjIdEZO7VUhdTC0H38KNjnqcgnDrvOdHdzBH7l2L-gEE5y1maydAdCGcg==,ATH
Budapest,Athens,63,2024-10-02T13:35:00.000Z,2024-10-08T16:15:00.000Z,6,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e1e0000b9827370_0%7C03ab0b774e2400007c5df70d_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HzUUn_m2Bx_N_6txD0mZjNF37J61WAvFSUMm30q6mRJ2EmJv_Bdd89P_3i7bVKBoIgAB1Ee6f2dxWigQWMMeOi7IDrTkDVsnevRSg25XIPqIQdG1wtwKRa7XeNeSuTRLo69uYbmbM1abZqiNbVYjxW-t2xO8OOwneNVSs-n7EqXnd5lAeydzF3sRij0smkR9CTALCOsqA5halSsIpAFB2WVQf-pAzpSvkRq3AbF5aPu44U5Elw13AsqKIzlvO-gl_17Tfp2jhgPhyt9v3vh6o6A5lngyLgMRgVGm-8YFOSzm6PqMi1B7i8eJS0BaFh-MRBl-50KaZmoqgm2iGhj3NHYsDym2zyI4tIdzuWSGGgs7HgDIXKYBoy5qoTyjlk12ImMzMr77S7WITV4TDtyu32kvC2Du5_4ZoHx6Zzjg3aRABC42tOCPHcjJS3V0cC7gdmXX1NkAOuZxAYVG61D3umMmIYNwT_INfTCQ_hq8triTi7eC6iNd50mwqACNn8E1jjwQE-CpTXsCoeM-XTmb_Ihxl3EInsTuO8HX3fcB4W5VqmI93VOO259ESVk_8duS8-eauF7vEk7X4TePEbxFD833hBFWqUs0BZmTDE34e1DoQElQn6AnCSJgt5PgeOlD1dS_G5y7ElhevA9dzTI064Hxl5YcQ9bwVriPqpY4ZF3BdlXszhbEscwk5X6cRjTbY,ATH
Budapest,Athens,63,2024-10-09T13:35:00.000Z,2024-10-14T23:10:00.000Z,5,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e250000267c57ca_0%7C03ab0b774e2a00008a9dbdb0_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HuySMMeWMGZN_dv37lgNSQyIOq3NtLYcFtMHRbOjnxhFDQAhQhZgtk63xwNwpcN_UrzSvWt9PWE8_q0sSsWkoJskMfcmg9mxlPpGHJxZWOFfwcHMWwEcmLWBcHYIdD7dV7aMtN2ixlNb5JmK5GBc4i2_p2qjT35nRhV1tYF5bhCVqo8fkGD2y9xHuldRIY9Qwv1ZMt6rXkEHFegGyqSRvk1UtIolqoX2KtDh1xLkwYvDf65b35mbB2r-l7LcUZWilXZP_NxTa3mPI9ZdffcbjMXcbdk4e7dFEu7XK-WYmiC5I86DpDxMuLYe2kfxNV6BC7Oai5H1fegY0Xg1gwknl7G1rNRQ1LvxZxFkfpLh83GX2JOfRw4cgWYyPqgzFJUcqtbAU6S9k7SIabzMQEDnF48eejlRb-meetJSgGd2BSGZNC86SoqWxNaQm2gOE7qPucZ-KGCj2dhBknNpogvxWGjAvqnXrYSP1bRppQvdFpS6_TNFHXYiWo1iROT5gW3Vak88bcikt30_FTmzSMW4K_wRQNqg7oDq2W4fpz-MI5o5Kxht0J4Wm26pqFibM2q710XPb1do-bpAfiNa3pmgHX9Ld0THew_dRhWSXicMcrcvexd9E27u8w8E7HOA092GvuQHgjgtPZN2CljwRimPsDgH4IRWRUHi58LpynrRW4TXwPmM704HSe9YWTNgLgnzGRIaae9hHYj12IA7QeU8S4g==,ATH
Budapest,Athens,63,2024-10-10T06:20:00.000Z,2024-10-14T23:10:00.000Z,4,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e260000f263dc53_0%7C03ab0b774e2a00008a9dbdb0_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HEvcxsXEYsKI230_oktWIoFlzt-4D5tkM_EoXTDT_0pL6WRJrU9QYav1CHXH_fyA4qpAeD0TF6UhoTumnId_UplO8DEF8aq30Qf-FY84A95_k3at2kOxR12dOp3-g19pP4NmbQbikL23o_zagng3xNa-etCBBc-QnxeKkKSuqxkOpjG6eIs1VfCOjqU-QxiIKcZBYpLHVSa7lLsBymXV8G2bfKnaj5CCEBUFN6EYxQMs2aJdY8e65mSfGoOX5zkwpmMsABvMfW_c3bMu6VBbivoUcTva4CtVYanZB-7aSZei5yZUo3donq4xYvIA_yiVR6RctWZTY4aCEg-rlaTAj3DWS0O0lGfUFeTnDLoiDRbyFdmsvD_3FVIERCwmX1_wrQbHIV3KDns3ZKDK5GTs-IO4l1gt6O_mg3UlGJ9nkP_uXqgnZtz1J0M4OCWKqS9zyUfDLu-Oktpl-WPv9IwEazkXAUV5y_eSnxNWTe8bamR4Mx5Z1-URhWn8-NOdiURPOTUbEa1dquumbAO1VoEwIgXvMh5cunXtAQHCo01lGY75En4QoacK6zC-ykQ9w-EI_H13TfZZ0jyKcr7IquJVlHaSp2NWTdUcDCRxabsHGm28LGlO25MpRykIEgl4E96PERi-T2ajP6mOekxAJcdd2RFcArYrAU0_y12HQXasVD-5YbWvc593YziBPCR0hPB48rREpSBkxuYD1-XEiUGjpIBQ5JYsBPktOn-hJ78VYpcM=,ATH
Budapest,Athens,63,2024-10-02T13:35:00.000Z,2024-10-09T18:25:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e1e0000b9827370_0%7C03ab0b774e25000015b49db9_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HcT5kg90ywHwcavNVqNb9sat-Iq2iunOVSO2q86zipwJzoKkTV3k0vvDSxeQrAMP8Rowl4GqP2GCkBMaXAv8NRb6tWAiNAv5rTCcLetND7PGnSK_1O77PdJt_PpKjMTtmhmxVn58j_X-ymIggWT2-UepodYuBiCVl2ytEyFd1kNNe35k-ZuTlVTqTciutVSP6Glidiizu7mrpUxdWPL_2Jyw2X6Pnunqyqa1L6xZRxl7fp-pDlWTe2vBGCHjBlwkH-7jy6bzNlEs4TYQ4ccdzZdpwbXwyATq0wh1O5VaN5GZoHdaXIon6cFPfMHjswa_ruuoR1IlCclhLE-ZHsH2cBmZntWHtZPcNZW7IDbS0cp4-1NrGNzW7w1KF9apZ0etvlSkw8pViMZ4DOgStnTdCDaT2IIH8UtLmBX5a3-70i7k511QpvKaWtWztbVI4Xwa7MBWlHEBQrt66GxILoqgWsFhtuRsSkZEiXocXCIn_HQC1BjAUiykKPorOGsL3z1kKV4_BuVoT6ZAq1Cbz6KZqu6lbHzvOClfNS5H_FqQwZikACPUnMXD1maltnO4kDdKUPLSv8ptYkapcLW-v5KemtGimKhmutLpZZU91RdDVoVxhxAKln8RTqiHerieyraKK7KUPmVxuefy3nxb-YKEaVID23tYhZh33AULJm_GBSb2j8Ih7_oRfO1QKijT6SUYVLNwt0h7l0DhwhzzOdTHBrg==,ATH
Budapest,Athens,63,2024-10-14T18:20:00.000Z,2024-10-16T18:25:00.000Z,2,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e2a0000b95577c3_0%7C03ab0b774e2c0000b0c1e8ed_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HslYleg0TKiazWivS10kI63HaID3mX7i6fpe3Esq1cywWb5iwptleKI--m-lVB2mWWRQuq0exNXRoxNhXechYGsqufdUDT8yXuoKO_36KKnoenEDx6ECqGo6vGx7UwA8HKgXLouLEQoIX2HbVPpnyIexWMZJ00HBfiPEOwEG7JjGaWBtWvSO2lK1YTbeI2lSI-K6KHwACu7-SM86a9vq4uwIf79uUsY8vXwSC3VnXnULIUH98CYroT0UlWqtuBX1OmWsfwou5_yG8Piu0zOLUQIoVVMzGUjaEF_DtAZkat9VvZuyEpB5DSh8hSoQyAjxwv6URZEXSFoZeD0PoWqAYk-pXysC-uxXor240gMnJeaC0VUeYMdURtOIYiEvf4fsR2sK3CyX8T3sbrrVTQ6v2eqTlc3Xehh8Q4ge7VUyHwWw7vyq4bI6lwLLkJ3mtsfZ9WSlRJ_g2b5O3S20tybCLZ-6NyegejGcgtI6Q-YJDkHRWkZhbDhupzzdxrv4pXjG3YCQSuCu82GoNmRjGUwphD3Cu0u5lofyr1KoXczlFV8NPU-aZFgVhGunK17_J7Tl2ZB1k-rdPwSm9Lb_eGc0XLU1jqeqd6omH4t3cEkeAkxCT_O18Fcvot93OZVp4cdrzW343XnsQmRxxdpOGR7l1ry2HYwlg8NQiLVpe5k0tnFLRP7tbMZx2qeEsovqBbYzf,ATH
Budapest,Athens,63,2024-10-15T11:25:00.000Z,2024-10-16T18:25:00.000Z,1,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e2b00004a4a4cf6_0%7C03ab0b774e2c0000b0c1e8ed_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=H79M3uZCe4y7EeTsgXqpCgnVYm1lk923cDbksDbiDGnYh-MrmlkPJK8fqFOPQR8envB4drofWLugeX7cs8Y6Dpnm9e7m4SCSn3TxnFrgiH2SweeI_mL7DJBXzhsB--sLzJq9yJtYX2wHEat1KYYawEniiN4zfKVYETIGSc7UEjyscz9CmACg0Adkdagb5KuR7k5ZmNsj8iZWkOzy5CH7qqI487FOSoA6HTXqSnxoP-YFXVuaE_8NT1a2rC5tHfrHqDypERrTAY68e6KLyTWda2O0sb7EiD3mhiLMZw3xKn0qLbW4QJS-etjHZgi-FCB2hhu6WWNW7FMy7XRYrcCq1QnOflXZ8aGbDmxmsO2JfTeGtC2ToDrNaGoWTEXH9MWAtzefBh10lCfHAQ1P2gmN0ctnaxfl39zi5tbpAq7LLDpSroKTnBv1rJ_Us9GRZWFcNfwqoyT2xbELENGsGWqFkLG0reWwvO0iosywWsweSOi4n86oGu8VWwX0mIrPzAvcmKA5GVavyixNJsht1OhpENBiu11CcqkaQGJpLtcrYlDlDkdEI8b6EofXhgc3q6P53QZ9S-KX0d4LF_tyxbLywQBS_KbQHjPQg63baTWnrL1pPQKSCT3xLMIafSMiGT3FrJHSN1ejaIEWNXZCa20yNe5KGObPNLzFWDm7QVLQyWASQYTu3MfEGdAvPyjAjTv59QMRhtDDnWgzNLOxlRjFhow==,ATH
Budapest,Athens,63,2024-10-09T13:35:00.000Z,2024-10-16T18:25:00.000Z,7,https://www.kiwi.com/deep?affilid=mihalytest&currency=EUR&flightsId=0b7703ab4e250000267c57ca_0%7C03ab0b774e2c0000b0c1e8ed_0&from=BUD&lang=en&passengers=1&to=ATH&booking_token=HMbAC4wF2iQMNo0alWhg-7PNwnbnOH_jKeGlhKrdcG7inTlHfjcYMHR47Rnrn90x6OArTxHRYcKZSpzUFgiwBen4vaytkJp8ju6BmVQecGEKftcl7s8L5ALVPexYethYNzS8z5Cr7Gq5u0cJ4wlyDrPb8_ayV91Jwz39JyYLnuZmj5eEEUcYt_DF7ykDj3YB6D80IoepHAhNYfBlVmUJcNdbfaMGtyCRlzc3iMfm1VW47EQdzX2fDUlnsVidAzhLKwR-99ao8iilzqFH-4DVNAGWPyLppa8uRyXSc2ScgSqgcQ9dfW-YMjnac7lbRvzoNQTigRIR423Ma4hoR8cNx4OqslWD20uOb3_5lUAgwyAiVzi4qo6ANO-pEgcTPJinqz-OZwW3OugH3X6TzICO2GFeGun-pdf1Ea91UDRYkWxoyVeByxzzBaNMP7DQiZ5kzmGLRiLerId1LD1eJVS0tSv975ch1RdiCUjULZ28ZuM_8ursEWGJ9wwK4drH9jr0Tiit2jnz-mGQ7uXESJMk19HS2l61QMk-gECgAqUOFgZJrpS8_8pDLguyuEQY8IELRCo26qtQ7nNMTyvHT73wZJdrVWywX3xZYH1QzxTKpnBc1MJ2fYBlnriqb4iIrVZhVD2OeP1bl5HjN5YWdQvvosijNlqeTk-FMf9I8nm35q7imtb-nrTTbdNCXjVUpe0kN8EIgTJ9tik9MB2ZUPOxnPA==,ATH
